split,image_member,json_member,object_index,folder_target_class,object_major,object_detail,object_class,is_target_object,is_known_training_class,source_geometry,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,bbox_aspect_ratio
Training,Training/images/도기류/화분/14_X001_C016_1202/14_X001_C016_1202_4.jpg,Training/labels/도기류/화분/14_X001_C016_1202/14_X001_C016_1202_4.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,1025.0,308.0,1277.0,704.0,252.0,396.0,0.03609375,0.6363636363636364
Training,Training/images/도기류/화분/14_X001_C057_1016/14_X001_C057_1016_4.jpg,Training/labels/도기류/화분/14_X001_C057_1016/14_X001_C057_1016_4.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,468.0,197.0,1277.0,1113.0,809.0,916.0,0.2680280671296296,0.8831877729257642
Training,Training/images/도기류/화분/14_X001_C323_0127/14_X001_C323_0127_1.jpg,Training/labels/도기류/화분/14_X001_C323_0127/14_X001_C323_0127_1.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,808.0,167.0,1198.0,737.0,390.0,570.0,0.10714905431199029,0.6842105263157895
Training,Training/images/도기류/화분/14_X002_C208_1110/14_X002_C208_1110_4.jpg,Training/labels/도기류/화분/14_X002_C208_1110/14_X002_C208_1110_4.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,690.0,103.0,1357.0,931.0,667.0,828.0,0.26633680555555556,0.8055555555555556
Training,Training/images/도기류/화분/14_X003_C014_1210/14_X003_C014_1210_4.jpg,Training/labels/도기류/화분/14_X003_C014_1210/14_X003_C014_1210_4.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,702.0,108.0,1187.0,855.0,485.0,747.0,0.17471788194444443,0.6492637215528781
Training,Training/images/도기류/화분/14_X003_C190_1211/14_X003_C190_1211_4.jpg,Training/labels/도기류/화분/14_X003_C190_1211/14_X003_C190_1211_4.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,242.0,421.0,597.0,831.0,355.0,410.0,0.052643952546296294,0.8658536585365854
Training,Training/images/도기류/화분/14_X003_C190_1211/14_X003_C190_1211_4.jpg,Training/labels/도기류/화분/14_X003_C190_1211/14_X003_C190_1211_4.json,1,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,1116.0,304.0,1654.0,930.0,538.0,626.0,0.12181278935185186,0.8594249201277955
Training,Training/images/도기류/화분/14_X003_C312_1109/14_X003_C312_1109_2.jpg,Training/labels/도기류/화분/14_X003_C312_1109/14_X003_C312_1109_2.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,781.0,335.0,1347.0,1049.0,566.0,714.0,0.1948900462962963,0.7927170868347339
Training,Training/images/도기류/화분/14_X004_C312_1106/14_X004_C312_1106_0.jpg,Training/labels/도기류/화분/14_X004_C312_1106/14_X004_C312_1106_0.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,505.0,68.0,1205.0,703.0,700.0,635.0,0.21436149691358025,1.1023622047244095
Training,Training/images/도기류/화분/14_X024_C014_0128/14_X024_C014_0128_2.jpg,Training/labels/도기류/화분/14_X024_C014_0128/14_X024_C014_0128_2.json,0,도기류/화분,도기류,화분,도기류/화분,True,True,BOX,838.0,296.0,1249.0,787.0,411.0,491.0,0.08413002151183151,0.8370672097759674
Training,Training/images/비닐/과자봉지/15_X001_C163_0923/15_X001_C163_0923_3.jpg,Training/labels/비닐/과자봉지/15_X001_C163_0923/15_X001_C163_0923_3.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,BOX,0.0,880.0,1549.0,1309.0,1549.0,429.0,0.24035047743055554,3.6107226107226107
Training,Training/images/비닐/과자봉지/15_X003_C037_1113/15_X003_C037_1113_3.jpg,Training/labels/비닐/과자봉지/15_X003_C037_1113/15_X003_C037_1113_3.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,BOX,393.0,228.0,1212.0,1022.0,819.0,794.0,0.23520182291666666,1.0314861460957179
Training,Training/images/비닐/과자봉지/15_X013_C502_1112/15_X013_C502_1112_2.jpg,Training/labels/비닐/과자봉지/15_X013_C502_1112/15_X013_C502_1112_2.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,BOX,72.0,395.0,1223.0,1180.0,1151.0,785.0,0.32679940682870373,1.4662420382165604
Training,Training/images/비닐/과자봉지/15_X014_C044_1103/15_X014_C044_1103_2.jpg,Training/labels/비닐/과자봉지/15_X014_C044_1103/15_X014_C044_1103_2.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,POLYGON->BOX,234.0,1031.0,3561.0,2633.0,3327.0,1602.0,0.43713240504535145,2.0767790262172285
Training,Training/images/비닐/과자봉지/15_X025_C192_1112/15_X025_C192_1112_0.jpg,Training/labels/비닐/과자봉지/15_X025_C192_1112/15_X025_C192_1112_0.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,BOX,698.0,465.0,1312.0,895.0,614.0,430.0,0.09549334490740741,1.427906976744186
Training,Training/images/비닐/과자봉지/15_X067_C096_0321/15_X067_C096_0321_2.jpg,Training/labels/비닐/과자봉지/15_X067_C096_0321/15_X067_C096_0321_2.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,BOX,747.0,74.0,1426.0,843.0,679.0,769.0,0.25167784911408025,0.88296488946684
Training,Training/images/비닐/과자봉지/15_X104_C502_1224/15_X104_C502_1224_3.jpg,Training/labels/비닐/과자봉지/15_X104_C502_1224/15_X104_C502_1224_3.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,BOX,432.0,823.0,1082.0,1145.0,650.0,322.0,0.07570167824074074,2.018633540372671
Training,Training/images/비닐/과자봉지/15_X232_C886_0330/15_X232_C886_0330_2.jpg,Training/labels/비닐/과자봉지/15_X232_C886_0330/15_X232_C886_0330_2.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,BOX,890.0,646.0,1285.0,924.0,395.0,278.0,0.03969648331308925,1.420863309352518
Training,Training/images/비닐/과자봉지/15_X870_C887_0330/15_X870_C887_0330_2.jpg,Training/labels/비닐/과자봉지/15_X870_C887_0330/15_X870_C887_0330_2.json,0,비닐/과자봉지,비닐,과자봉지,비닐/과자봉지,True,True,BOX,775.0,279.0,1482.0,908.0,707.0,629.0,0.2143477548344805,1.124006359300477
Training,Training/images/비닐/기타/15_X001_C206_1209/15_X001_C206_1209_4.jpg,Training/labels/비닐/기타/15_X001_C206_1209/15_X001_C206_1209_4.json,0,비닐/기타,비닐,기타,비닐/기타,True,True,BOX,342.0,157.0,1367.0,735.0,1025.0,578.0,0.28529794601851777,1.773356401384083
Training,Training/images/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_0.jpg,Training/labels/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_0.json,0,비닐/기타,비닐,기타,비닐/기타,True,True,BOX,353.0,440.0,1215.0,1715.0,862.0,1275.0,0.39730825958702065,0.676078431372549
Training,Training/images/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_1.jpg,Training/labels/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_1.json,0,비닐/기타,비닐,기타,비닐/기타,True,True,BOX,47.0,507.0,974.0,1705.0,927.0,1198.0,0.4014640812077043,0.7737896494156928
Training,Training/images/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_2.jpg,Training/labels/비닐/기타/15_X003_C807_0925/15_X003_C807_0925_2.json,0,비닐/기타,비닐,기타,비닐/기타,True,True,BOX,458.0,436.0,1216.0,1599.0,758.0,1163.0,0.3186831222164382,0.6517626827171109
Training,Training/images/비닐/기타/15_X004_C805_0924/15_X004_C805_0924_0.jpg,Training/labels/비닐/기타/15_X004_C805_0924/15_X004_C805_0924_0.json,0,비닐/기타,비닐,기타,비닐/기타,True,True,BOX,582.0,5.0,1253.0,990.0,671.0,985.0,0.31811172258314796,0.6812182741116751
Training,Training/images/비닐/기타/15_X004_C805_0924/15_X004_C805_0924_2.jpg,Training/labels/비닐/기타/15_X004_C805_0924/15_X004_C805_0924_2.json,0,비닐/기타,비닐,기타,비닐/기타,True,True,BOX,253.0,120.0,1480.0,880.0,1227.0,760.0,0.4488271063618013,1.6144736842105263
Training,Training/images/비닐/기타/15_X008_C805_0925/15_X008_C805_0925_2.jpg,Training/labels/비닐/기타/15_X008_C805_0925/15_X008_C805_0925_2.json,0,비닐/기타,비닐,기타,비닐/기타,True,True,BOX,617.0,235.0,1336.0,903.0,719.0,668.0,0.19986658693509077,1.0763473053892216
Training,Training/images/비닐/기타/15_X071_C205_1206/15_X071_C205_1206_1.jpg,Training/labels/비닐/기타/15_X071_C205_1206/15_X071_C205_1206_1.json,0,비닐/기타,비닐,과자봉지,비닐/과자봉지,False,True,BOX,688.0,259.0,1222.0,768.0,534.0,509.0,0.1310792824074074,1.0491159135559922
Training,Training/images/비닐/기타/15_X071_C205_1206/15_X071_C205_1206_3.jpg,Training/labels/비닐/기타/15_X071_C205_1206/15_X071_C205_1206_3.json,0,비닐/기타,비닐,과자봉지,비닐/과자봉지,False,True,BOX,669.0,298.0,1303.0,862.0,634.0,564.0,0.17244212962962963,1.124113475177305
Training,Training/images/비닐/리필용기/15_X117_C888_0330/15_X117_C888_0330_3.jpg,Training/labels/비닐/리필용기/15_X117_C888_0330/15_X117_C888_0330_3.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,POLYGON->BOX,672.0,514.0,1119.0,888.0,447.0,374.0,0.06043510324483776,1.195187165775401
Training,Training/images/비닐/리필용기/15_X170_C886_0330/15_X170_C886_0330_2.jpg,Training/labels/비닐/리필용기/15_X170_C886_0330/15_X170_C886_0330_2.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,POLYGON->BOX,584.0,482.0,1009.0,1044.0,425.0,562.0,0.08634464110127826,0.7562277580071174
Training,Training/images/비닐/리필용기/15_X562_C887_0330/15_X562_C887_0330_3.jpg,Training/labels/비닐/리필용기/15_X562_C887_0330/15_X562_C887_0330_3.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,POLYGON->BOX,514.0,499.0,1047.0,981.0,533.0,482.0,0.09287191277691018,1.1058091286307055
Training,Training/images/비닐/리필용기/15_X652_C886_0330/15_X652_C886_0330_0.jpg,Training/labels/비닐/리필용기/15_X652_C886_0330/15_X652_C886_0330_0.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,BOX,253.0,555.0,730.0,1006.0,477.0,451.0,0.07776874023945861,1.057649667405765
Training,Training/images/비닐/리필용기/15_X691_C887_0330/15_X691_C887_0330_2.jpg,Training/labels/비닐/리필용기/15_X691_C887_0330/15_X691_C887_0330_2.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,BOX,601.0,703.0,946.0,1039.0,345.0,336.0,0.041905257678292555,1.0267857142857142
Training,Training/images/비닐/리필용기/15_X693_C886_0330/15_X693_C886_0330_0.jpg,Training/labels/비닐/리필용기/15_X693_C886_0330/15_X693_C886_0330_0.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,BOX,595.0,874.0,937.0,1137.0,342.0,263.0,0.03251561686621551,1.3003802281368821
Training,Training/images/비닐/리필용기/15_X760_C887_0330/15_X760_C887_0330_0.jpg,Training/labels/비닐/리필용기/15_X760_C887_0330/15_X760_C887_0330_0.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,BOX,461.0,707.0,790.0,914.0,329.0,207.0,0.024619338885996878,1.5893719806763285
Training,Training/images/비닐/리필용기/15_X836_C886_0330/15_X836_C886_0330_3.jpg,Training/labels/비닐/리필용기/15_X836_C886_0330/15_X836_C886_0330_3.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,BOX,531.0,286.0,1470.0,1117.0,939.0,831.0,0.282082899531494,1.1299638989169676
Training,Training/images/비닐/리필용기/15_X912_C888_0330/15_X912_C888_0330_0.jpg,Training/labels/비닐/리필용기/15_X912_C888_0330/15_X912_C888_0330_0.json,0,비닐/리필용기,비닐,리필용기,비닐/리필용기,True,True,BOX,556.0,464.0,1185.0,1091.0,629.0,627.0,0.14257005899705014,1.003189792663477
Training,Training/images/비닐/봉투/15_X001_C011_1005/15_X001_C011_1005_3.jpg,Training/labels/비닐/봉투/15_X001_C011_1005/15_X001_C011_1005_3.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,647.0,170.0,1391.0,1320.0,744.0,1150.0,0.3094618055555556,0.6469565217391304
Training,Training/images/비닐/봉투/15_X001_C023_0929/15_X001_C023_0929_0.jpg,Training/labels/비닐/봉투/15_X001_C023_0929/15_X001_C023_0929_0.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,194.0,127.0,1581.0,1377.0,1387.0,1250.0,0.6270797164351852,1.1096
Training,Training/images/비닐/봉투/15_X001_C162_1007/15_X001_C162_1007_2.jpg,Training/labels/비닐/봉투/15_X001_C162_1007/15_X001_C162_1007_2.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,695.0,161.0,1473.0,924.0,778.0,763.0,0.2862721836419753,1.019659239842726
Training,Training/images/비닐/봉투/15_X002_C052_1022/15_X002_C052_1022_3.jpg,Training/labels/비닐/봉투/15_X002_C052_1022/15_X002_C052_1022_3.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,590.0,249.0,1441.0,1101.0,851.0,852.0,0.2622439236111111,0.9988262910798122
Training,Training/images/비닐/봉투/15_X002_C056_0929/15_X002_C056_0929_1.jpg,Training/labels/비닐/봉투/15_X002_C056_0929/15_X002_C056_0929_1.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,688.0,513.0,1166.0,1004.0,478.0,491.0,0.08488787615740741,0.9735234215885947
Training,Training/images/비닐/봉투/15_X005_C023_1012/15_X005_C023_1012_1.jpg,Training/labels/비닐/봉투/15_X005_C023_1012/15_X005_C023_1012_1.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,310.0,267.0,1698.0,1129.0,1388.0,862.0,0.4327459490740741,1.6102088167053363
Training,Training/images/비닐/봉투/15_X009_C203_1109/15_X009_C203_1109_2.jpg,Training/labels/비닐/봉투/15_X009_C203_1109/15_X009_C203_1109_2.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,373.0,147.0,1371.0,684.0,998.0,537.0,0.2584519675925926,1.8584729981378025
Training,Training/images/비닐/봉투/15_X016_C023_1105/15_X016_C023_1105_2.jpg,Training/labels/비닐/봉투/15_X016_C023_1105/15_X016_C023_1105_2.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,439.0,139.0,1374.0,765.0,935.0,626.0,0.28226755401234566,1.4936102236421724
Training,Training/images/비닐/봉투/15_X081_C985_0319/15_X081_C985_0319_1.jpg,Training/labels/비닐/봉투/15_X081_C985_0319/15_X081_C985_0319_1.json,0,비닐/봉투,비닐,봉투,비닐/봉투,True,True,BOX,169.0,554.0,1147.0,1531.0,978.0,977.0,0.3454168835675863,1.0010235414534288
Training,Training/images/비닐/에어캡/15_X002_C012_1020/15_X002_C012_1020_1.jpg,Training/labels/비닐/에어캡/15_X002_C012_1020/15_X002_C012_1020_1.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,640.0,101.0,1313.0,1349.0,673.0,1248.0,0.30378472222222225,0.5392628205128205
Training,Training/images/비닐/에어캡/15_X004_C501_0318/15_X004_C501_0318_3.jpg,Training/labels/비닐/에어캡/15_X004_C501_0318/15_X004_C501_0318_3.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,673.0,179.0,1285.0,915.0,612.0,736.0,0.16283185840707964,0.8315217391304348
Training,Training/images/비닐/에어캡/15_X005_C023_1013/15_X005_C023_1013_1.jpg,Training/labels/비닐/에어캡/15_X005_C023_1013/15_X005_C023_1013_1.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,471.0,171.0,1540.0,1368.0,1069.0,1197.0,0.46281575520833335,0.8930659983291562
Training,Training/images/비닐/에어캡/15_X011_C710_1215/15_X011_C710_1215_4.jpg,Training/labels/비닐/에어캡/15_X011_C710_1215/15_X011_C710_1215_4.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,422.0,81.0,1548.0,877.0,1126.0,796.0,0.43224151234567904,1.414572864321608
Training,Training/images/비닐/에어캡/15_X013_C203_1027/15_X013_C203_1027_2.jpg,Training/labels/비닐/에어캡/15_X013_C203_1027/15_X013_C203_1027_2.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,77.0,265.0,1674.0,989.0,1597.0,724.0,0.4181958912037037,2.205801104972376
Training,Training/images/비닐/에어캡/15_X020_C509_0319/15_X020_C509_0319_1.jpg,Training/labels/비닐/에어캡/15_X020_C509_0319/15_X020_C509_0319_1.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,593.0,780.0,1523.0,1338.0,930.0,558.0,0.18759760541384696,1.6666666666666667
Training,Training/images/비닐/에어캡/15_X020_C509_0319/15_X020_C509_0319_1.jpg,Training/labels/비닐/에어캡/15_X020_C509_0319/15_X020_C509_0319_1.json,1,비닐/에어캡,비닐,봉투,비닐/봉투,False,True,BOX,410.0,231.0,1367.0,1252.0,957.0,1021.0,0.3532220631615478,0.9373163565132223
Training,Training/images/비닐/에어캡/15_X025_C209_1106/15_X025_C209_1106_0.jpg,Training/labels/비닐/에어캡/15_X025_C209_1106/15_X025_C209_1106_0.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,477.0,462.0,1331.0,1020.0,854.0,558.0,0.17235677083333334,1.5304659498207884
Training,Training/images/비닐/에어캡/15_X050_C101_0321/15_X050_C101_0321_4.jpg,Training/labels/비닐/에어캡/15_X050_C101_0321/15_X050_C101_0321_4.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,540.0,140.0,1263.0,856.0,723.0,716.0,0.24951703395222397,1.0097765363128492
Training,Training/images/비닐/에어캡/15_X087_C985_0319/15_X087_C985_0319_3.jpg,Training/labels/비닐/에어캡/15_X087_C985_0319/15_X087_C985_0319_3.json,0,비닐/에어캡,비닐,에어캡,비닐/에어캡,True,True,BOX,275.0,595.0,1318.0,1441.0,1043.0,846.0,0.3189809994794378,1.2328605200945626
Training,Training/images/비닐/일회용덮개/15_X007_C203_1008/15_X007_C203_1008_4.jpg,Training/labels/비닐/일회용덮개/15_X007_C203_1008/15_X007_C203_1008_4.json,0,비닐/일회용덮개,비닐,일회용덮개,비닐/일회용덮개,True,True,BOX,589.0,309.0,1351.0,1104.0,762.0,795.0,0.21910807291666667,0.9584905660377359
Training,Training/images/비닐/일회용덮개/15_X009_C502_1211/15_X009_C502_1211_0.jpg,Training/labels/비닐/일회용덮개/15_X009_C502_1211/15_X009_C502_1211_0.json,0,비닐/일회용덮개,비닐,일회용덮개,비닐/일회용덮개,True,True,BOX,566.0,714.0,865.0,814.0,299.0,100.0,0.010814525462962963,2.99
Training,Training/images/비닐/일회용덮개/15_X013_C502_1024/15_X013_C502_1024_1.jpg,Training/labels/비닐/일회용덮개/15_X013_C502_1024/15_X013_C502_1024_1.json,0,비닐/일회용덮개,비닐,일회용덮개,비닐/일회용덮개,True,True,BOX,513.0,589.0,953.0,1041.0,440.0,452.0,0.07193287037037037,0.9734513274336283
Training,Training/images/비닐/일회용덮개/15_X030_C501_0318/15_X030_C501_0318_0.jpg,Training/labels/비닐/일회용덮개/15_X030_C501_0318/15_X030_C501_0318_0.json,0,비닐/일회용덮개,비닐,일회용덮개,비닐/일회용덮개,True,True,BOX,520.0,803.0,1074.0,1198.0,554.0,395.0,0.07910738041529296,1.4025316455696202
