split,image_member,json_member,image_name,folder_major,folder_detail,folder_target_class,width,height,meta_width,meta_height,resolution_match,place,day_night,bounding_count_declared,bounding_count_json,valid_object_count,target_is_annotated,unknown_object_count,sha1,keep_for_processed,exclude_reason
Training,Training/images/비닐/일회용덮개/15_X126_C501_0318/15_X126_C501_0318_0.jpg,Training/labels/비닐/일회용덮개/15_X126_C501_0318/15_X126_C501_0318_0.json,15_X126_C501_0318_0.jpg,비닐,일회용덮개,비닐/일회용덮개,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,cf0a691d3f7575803f5177ec20c5598ba267fa34,True,
Training,Training/images/비닐/포장제/15_X012_C014_1030/15_X012_C014_1030_0.jpg,Training/labels/비닐/포장제/15_X012_C014_1030/15_X012_C014_1030_0.json,15_X012_C014_1030_0.jpg,비닐,포장제,비닐/포장제,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,422dc50d775c35ca4f81aa51dd4e155329635376,True,
Training,Training/images/비닐/포장제/15_X013_C509_0111/15_X013_C509_0111_2.jpg,Training/labels/비닐/포장제/15_X013_C509_0111/15_X013_C509_0111_2.json,15_X013_C509_0111_2.jpg,비닐,포장제,비닐/포장제,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,40f2c036dae4277601998d9894cf37cd990edc28,True,
Training,Training/images/비닐/포장제/15_X015_C802_0217/15_X015_C802_0217_1.jpg,Training/labels/비닐/포장제/15_X015_C802_0217/15_X015_C802_0217_1.json,15_X015_C802_0217_1.jpg,비닐,포장제,비닐/포장제,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,9687eef2b0fd261533e6404eaf7abd44c3600f87,True,
Training,Training/images/비닐/포장제/15_X020_C189_1109/15_X020_C189_1109_3.jpg,Training/labels/비닐/포장제/15_X020_C189_1109/15_X020_C189_1109_3.json,15_X020_C189_1109_3.jpg,비닐,포장제,비닐/포장제,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,1387e42e7fafc875978140bea4e02cd9b8467022,True,
Training,Training/images/비닐/포장제/15_X020_C194_1112/15_X020_C194_1112_0.jpg,Training/labels/비닐/포장제/15_X020_C194_1112/15_X020_C194_1112_0.json,15_X020_C194_1112_0.jpg,비닐,포장제,비닐/포장제,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,2da716a2628d7badb4db6610e2d8f580f1ddd863,True,
Training,Training/images/비닐/포장제/15_X033_C509_0319/15_X033_C509_0319_2.jpg,Training/labels/비닐/포장제/15_X033_C509_0319/15_X033_C509_0319_2.json,15_X033_C509_0319_2.jpg,비닐,포장제,비닐/포장제,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,bac5b079796ea86e0bf514e7a34a2dd707ff6267,True,
Training,Training/images/비닐/포장제/15_X147_C887_0330/15_X147_C887_0330_0.jpg,Training/labels/비닐/포장제/15_X147_C887_0330/15_X147_C887_0330_0.json,15_X147_C887_0330_0.jpg,비닐,포장제,비닐/포장제,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,80dc7ac18d8938e9604e31509635e4da2a2d3c44,True,
Training,Training/images/비닐/포장제/15_X310_C887_0330/15_X310_C887_0330_1.jpg,Training/labels/비닐/포장제/15_X310_C887_0330/15_X310_C887_0330_1.json,15_X310_C887_0330_1.jpg,비닐,포장제,비닐/포장제,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,d214fba020682d1ab92d04af8b9cf759a9cfb99e,True,
Training,Training/images/비닐/포장제/15_X758_C888_0330/15_X758_C888_0330_2.jpg,Training/labels/비닐/포장제/15_X758_C888_0330/15_X758_C888_0330_2.json,15_X758_C888_0330_2.jpg,비닐,포장제,비닐/포장제,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,4f683789d44a5817d6b8b67ffd184354223ca6d0,True,
Training,Training/images/스티로폼/네모트레이/16_X004_C103_0321/16_X004_C103_0321_1.jpg,Training/labels/스티로폼/네모트레이/16_X004_C103_0321/16_X004_C103_0321_1.json,16_X004_C103_0321_1.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,ffa484e48759d3116445cff78295d0dde9cc72bf,True,
Training,Training/images/스티로폼/네모트레이/16_X009_C509_0118/16_X009_C509_0118_3.jpg,Training/labels/스티로폼/네모트레이/16_X009_C509_0118/16_X009_C509_0118_3.json,16_X009_C509_0118_3.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,2cdbcd2f33ed0a59c7b586d17ca004e438dac398,True,
Training,Training/images/스티로폼/네모트레이/16_X010_C520_0115/16_X010_C520_0115_2.jpg,Training/labels/스티로폼/네모트레이/16_X010_C520_0115/16_X010_C520_0115_2.json,16_X010_C520_0115_2.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,130f825a04cfd587b3290d7f27ccfd07ea24cd66,True,
Training,Training/images/스티로폼/네모트레이/16_X017_C555_0114/16_X017_C555_0114_2.jpg,Training/labels/스티로폼/네모트레이/16_X017_C555_0114/16_X017_C555_0114_2.json,16_X017_C555_0114_2.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,c940303c7c1e93d0c081389de0995cd1ef11f3e7,True,
Training,Training/images/스티로폼/네모트레이/16_X057_C551_0114/16_X057_C551_0114_2.jpg,Training/labels/스티로폼/네모트레이/16_X057_C551_0114/16_X057_C551_0114_2.json,16_X057_C551_0114_2.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,f8db9443e32299dafeba5e4737c403630496859b,True,
Training,Training/images/스티로폼/네모트레이/16_X065_C555_0115/16_X065_C555_0115_3.jpg,Training/labels/스티로폼/네모트레이/16_X065_C555_0115/16_X065_C555_0115_3.json,16_X065_C555_0115_3.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,d92581838c0b4bb123ce34379f3b325e2ecdb949,True,
Training,Training/images/스티로폼/네모트레이/16_X097_C581_0114/16_X097_C581_0114_4.jpg,Training/labels/스티로폼/네모트레이/16_X097_C581_0114/16_X097_C581_0114_4.json,16_X097_C581_0114_4.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,287fe7cb5fa8adb80d5e0f1773ee6aa95b7c55e9,True,
Training,Training/images/스티로폼/네모트레이/16_X099_C581_0116/16_X099_C581_0116_1.jpg,Training/labels/스티로폼/네모트레이/16_X099_C581_0116/16_X099_C581_0116_1.json,16_X099_C581_0116_1.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,3f6b3ad39ec21f219313ee376041c11a33ace06d,True,
Training,Training/images/스티로폼/네모트레이/16_X242_C499_0325/16_X242_C499_0325_0.jpg,Training/labels/스티로폼/네모트레이/16_X242_C499_0325/16_X242_C499_0325_0.json,16_X242_C499_0325_0.jpg,스티로폼,네모트레이,스티로폼/네모트레이,1080,1921,1080,1921,True,실외,주간,1,1,1,True,0,25c4560f5b478d5ebf7f2f69181ac33515b359f2,True,
Training,Training/images/스티로폼/보호재/16_X003_C014_1208/16_X003_C014_1208_0.jpg,Training/labels/스티로폼/보호재/16_X003_C014_1208/16_X003_C014_1208_0.json,16_X003_C014_1208_0.jpg,스티로폼,보호재,스티로폼/보호재,2222,1080,2222,1080,True,실외,주간,2,2,2,True,0,2006d48dd0c4c40e9d1fb84d596e8ba94451f7f0,True,
Training,Training/images/스티로폼/보호재/16_X005_C320_1203/16_X005_C320_1203_3.jpg,Training/labels/스티로폼/보호재/16_X005_C320_1203/16_X005_C320_1203_3.json,16_X005_C320_1203_3.jpg,스티로폼,보호재,스티로폼/보호재,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,b33b4e3a368ec89848b159d58d8b9adec4b1d477,True,
Training,Training/images/스티로폼/보호재/16_X008_C321_1109/16_X008_C321_1109_1.jpg,Training/labels/스티로폼/보호재/16_X008_C321_1109/16_X008_C321_1109_1.json,16_X008_C321_1109_1.jpg,스티로폼,보호재,스티로폼/보호재,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,2fee2206d961a03ec556048da026b1ec6a3ff2d9,True,
Training,Training/images/스티로폼/보호재/16_X035_C499_0325/16_X035_C499_0325_3.jpg,Training/labels/스티로폼/보호재/16_X035_C499_0325/16_X035_C499_0325_3.json,16_X035_C499_0325_3.jpg,스티로폼,보호재,스티로폼/보호재,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,94bbbb22aa7576b76c0ded4bd842778a5149d0cd,True,
Training,Training/images/스티로폼/보호재/16_X050_C101_0321/16_X050_C101_0321_2.jpg,Training/labels/스티로폼/보호재/16_X050_C101_0321/16_X050_C101_0321_2.json,16_X050_C101_0321_2.jpg,스티로폼,보호재,스티로폼/보호재,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,fc326d0be40f28404297bc3f2856470b0b4aeff9,True,
Training,Training/images/스티로폼/보호재/16_X063_C101_0321/16_X063_C101_0321_1.jpg,Training/labels/스티로폼/보호재/16_X063_C101_0321/16_X063_C101_0321_1.json,16_X063_C101_0321_1.jpg,스티로폼,보호재,스티로폼/보호재,2221,1080,2221,1080,True,실외,주간,1,1,1,True,0,2ca034efd5e101e5387595489fa715883c71cab5,True,
Training,Training/images/스티로폼/보호재/16_X185_C976_0325/16_X185_C976_0325_4.jpg,Training/labels/스티로폼/보호재/16_X185_C976_0325/16_X185_C976_0325_4.json,16_X185_C976_0325_4.jpg,스티로폼,보호재,스티로폼/보호재,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,a3ef24c720367293ab3291eafddfc582239e9d20,True,
Training,Training/images/스티로폼/보호재/16_X219_C509_0401/16_X219_C509_0401_0.jpg,Training/labels/스티로폼/보호재/16_X219_C509_0401/16_X219_C509_0401_0.json,16_X219_C509_0401_0.jpg,스티로폼,보호재,스티로폼/보호재,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,d44e3e738b2389e6888233fbfd7a1f2ce2254a47,True,
Training,Training/images/스티로폼/보호재/16_X308_C500_0325/16_X308_C500_0325_1.jpg,Training/labels/스티로폼/보호재/16_X308_C500_0325/16_X308_C500_0325_1.json,16_X308_C500_0325_1.jpg,스티로폼,보호재,스티로폼/보호재,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,9f2711ea054d8cfe7b923671abea20dde7b3e0bc,True,
Training,Training/images/스티로폼/스티로폼/16_X001_C193_1224/16_X001_C193_1224_4.jpg,Training/labels/스티로폼/스티로폼/16_X001_C193_1224/16_X001_C193_1224_4.json,16_X001_C193_1224_4.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,54c2d38f8eed90977d8ceb7c14a85fce9f69a947,True,
Training,Training/images/스티로폼/스티로폼/16_X003_C039_1103/16_X003_C039_1103_2.jpg,Training/labels/스티로폼/스티로폼/16_X003_C039_1103/16_X003_C039_1103_2.json,16_X003_C039_1103_2.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,59ec1ea12b293f4240e250301ad450bfff5f43bc,True,
Training,Training/images/스티로폼/스티로폼/16_X003_C094_0321/16_X003_C094_0321_3.jpg,Training/labels/스티로폼/스티로폼/16_X003_C094_0321/16_X003_C094_0321_3.json,16_X003_C094_0321_3.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,9350835e5c3177fcb38d16a05bca61054869f45c,True,
Training,Training/images/스티로폼/스티로폼/16_X004_C509_0123/16_X004_C509_0123_2.jpg,Training/labels/스티로폼/스티로폼/16_X004_C509_0123/16_X004_C509_0123_2.json,16_X004_C509_0123_2.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,882a7e5a66309689488aa4b1ed8d175a4cd33b66,True,
Training,Training/images/스티로폼/스티로폼/16_X006_C192_1116/16_X006_C192_1116_4.jpg,Training/labels/스티로폼/스티로폼/16_X006_C192_1116/16_X006_C192_1116_4.json,16_X006_C192_1116_4.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,b9bca0fc2937b4c897c7a9652113618077896e5e,True,
Training,Training/images/스티로폼/스티로폼/16_X019_C551_0116/16_X019_C551_0116_0.jpg,Training/labels/스티로폼/스티로폼/16_X019_C551_0116/16_X019_C551_0116_0.json,16_X019_C551_0116_0.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,84a468c30dc8f210e8c7cf4ed0207dd105211baa,True,
Training,Training/images/스티로폼/스티로폼/16_X210_C556_0114/16_X210_C556_0114_2.jpg,Training/labels/스티로폼/스티로폼/16_X210_C556_0114/16_X210_C556_0114_2.json,16_X210_C556_0114_2.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,41ab6e1c51181981fead7fdfb473f1638ba9f426,True,
Training,Training/images/스티로폼/스티로폼/16_X216_C551_0114/16_X216_C551_0114_1.jpg,Training/labels/스티로폼/스티로폼/16_X216_C551_0114/16_X216_C551_0114_1.json,16_X216_C551_0114_1.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,71306249b30908121f8b715eba955a02983af626,True,
Training,Training/images/스티로폼/스티로폼/16_X321_C509_0401/16_X321_C509_0401_0.jpg,Training/labels/스티로폼/스티로폼/16_X321_C509_0401/16_X321_C509_0401_0.json,16_X321_C509_0401_0.jpg,스티로폼,스티로폼,스티로폼/스티로폼,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,97d450c069418d61319313407cea43af9f3f0d18,True,
Training,Training/images/스티로폼/포장용기/16_X001_C014_1006/16_X001_C014_1006_0.jpg,Training/labels/스티로폼/포장용기/16_X001_C014_1006/16_X001_C014_1006_0.json,16_X001_C014_1006_0.jpg,스티로폼,포장용기,스티로폼/포장용기,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,4ce6c9704209c7b4aed0a84e0affdb7e12244e51,True,
Training,Training/images/스티로폼/포장용기/16_X005_C023_0115/16_X005_C023_0115_1.jpg,Training/labels/스티로폼/포장용기/16_X005_C023_0115/16_X005_C023_0115_1.json,16_X005_C023_0115_1.jpg,스티로폼,포장용기,스티로폼/포장용기,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,6d636aa2a2390273eadccd137a393aa87fe200b8,True,
Training,Training/images/스티로폼/포장용기/16_X013_C508_0320/16_X013_C508_0320_4.jpg,Training/labels/스티로폼/포장용기/16_X013_C508_0320/16_X013_C508_0320_4.json,16_X013_C508_0320_4.jpg,스티로폼,포장용기,스티로폼/포장용기,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,697b6b6ae84f95e72a812c9089afb7d9afd37e90,True,
Training,Training/images/스티로폼/포장용기/16_X022_C088_0321/16_X022_C088_0321_2.jpg,Training/labels/스티로폼/포장용기/16_X022_C088_0321/16_X022_C088_0321_2.json,16_X022_C088_0321_2.jpg,스티로폼,포장용기,스티로폼/포장용기,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,638593188b6a82da5d84d4c36f8e5f2173c5a573,True,
Training,Training/images/스티로폼/포장용기/16_X062_C093_0321/16_X062_C093_0321_4.jpg,Training/labels/스티로폼/포장용기/16_X062_C093_0321/16_X062_C093_0321_4.json,16_X062_C093_0321_4.jpg,스티로폼,포장용기,스티로폼/포장용기,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,c46f79dfe5ec430eba0312d8afbf1f506380c189,True,
Training,Training/images/스티로폼/포장용기/16_X066_C509_0320/16_X066_C509_0320_4.jpg,Training/labels/스티로폼/포장용기/16_X066_C509_0320/16_X066_C509_0320_4.json,16_X066_C509_0320_4.jpg,스티로폼,포장용기,스티로폼/포장용기,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,73fa690a8ee8f2e0f8c6ef2450cd7e75a08c2cd9,True,
Training,Training/images/스티로폼/포장용기/16_X067_C581_0115/16_X067_C581_0115_3.jpg,Training/labels/스티로폼/포장용기/16_X067_C581_0115/16_X067_C581_0115_3.json,16_X067_C581_0115_3.jpg,스티로폼,포장용기,스티로폼/포장용기,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,f93f66cf65e6fc17803327d29c27a81fe31be14e,True,
Training,Training/images/스티로폼/포장용기/16_X085_C581_0116/16_X085_C581_0116_3.jpg,Training/labels/스티로폼/포장용기/16_X085_C581_0116/16_X085_C581_0116_3.json,16_X085_C581_0116_3.jpg,스티로폼,포장용기,스티로폼/포장용기,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,09dedf3f543302291bce726b21a93576af2afc76,True,
Training,Training/images/스티로폼/포장용기/16_X219_C556_0114/16_X219_C556_0114_2.jpg,Training/labels/스티로폼/포장용기/16_X219_C556_0114/16_X219_C556_0114_2.json,16_X219_C556_0114_2.jpg,스티로폼,포장용기,스티로폼/포장용기,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,871a68fd641abeea1841d3cb040b4c6f8a6be4e5,True,
Training,Training/images/유리병/기타/17_X018_C196_1124/17_X018_C196_1124_3.jpg,Training/labels/유리병/기타/17_X018_C196_1124/17_X018_C196_1124_3.json,17_X018_C196_1124_3.jpg,유리병,기타,유리병/기타,1921,1081,1921,1081,True,실외,주간,1,1,1,True,0,a4f5373317f6c070ce47344acb68e260ccc003e6,True,
Training,Training/images/유리병/기타/17_X020_C175_1125/17_X020_C175_1125_1.jpg,Training/labels/유리병/기타/17_X020_C175_1125/17_X020_C175_1125_1.json,17_X020_C175_1125_1.jpg,유리병,기타,유리병/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,ef63e8df62f94f00b3b53dde19751b00da8d45d7,True,
Training,Training/images/유리병/기타/17_X027_C323_0116/17_X027_C323_0116_1.jpg,Training/labels/유리병/기타/17_X027_C323_0116/17_X027_C323_0116_1.json,17_X027_C323_0116_1.jpg,유리병,기타,유리병/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,2a81dbec955836c5f04212b743001f0795c95b60,True,
Training,Training/images/유리병/기타/17_X040_C172_0107/17_X040_C172_0107_4.jpg,Training/labels/유리병/기타/17_X040_C172_0107/17_X040_C172_0107_4.json,17_X040_C172_0107_4.jpg,유리병,기타,유리병/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,a642468e3d5468eb2e03f52839c7ad49bedcce57,True,
Training,Training/images/유리병/기타/17_X081_C509_0129/17_X081_C509_0129_3.jpg,Training/labels/유리병/기타/17_X081_C509_0129/17_X081_C509_0129_3.json,17_X081_C509_0129_3.jpg,유리병,기타,유리병/기타,1921,1921,1921,1921,True,실외,주간,1,1,1,True,0,ea640586467dbb71fcda26747846d52ff91ae5de,True,
Training,Training/images/유리병/기타/17_X324_C777_0330/17_X324_C777_0330_3.jpg,Training/labels/유리병/기타/17_X324_C777_0330/17_X324_C777_0330_3.json,17_X324_C777_0330_3.jpg,유리병,기타,유리병/기타,1080,1921,1080,1921,True,실외,주간,1,1,1,True,0,31a7b34d1ad3872ab981ddebc8985ae2ecd72cdb,True,
Training,Training/images/유리병/기타/17_X368_C976_0331/17_X368_C976_0331_0.jpg,Training/labels/유리병/기타/17_X368_C976_0331/17_X368_C976_0331_0.json,17_X368_C976_0331_0.jpg,유리병,기타,유리병/기타,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,07382d0bf89daeb2b44e5077aa86585f4334d39a,True,
Training,Training/images/유리병/기타/17_X370_C976_0331/17_X370_C976_0331_2.jpg,Training/labels/유리병/기타/17_X370_C976_0331/17_X370_C976_0331_2.json,17_X370_C976_0331_2.jpg,유리병,기타,유리병/기타,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,10c8142934bd80b3791189735b41086e089b2855,True,
Training,Training/images/유리병/기타/17_X383_C500_0331/17_X383_C500_0331_2.jpg,Training/labels/유리병/기타/17_X383_C500_0331/17_X383_C500_0331_2.json,17_X383_C500_0331_2.jpg,유리병,기타,유리병/기타,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,ec51a2661d5983547ff3a63c89e65db4f52e1318,True,
Training,Training/images/유리병/기타술병/17_X002_C209_1130/17_X002_C209_1130_2.jpg,Training/labels/유리병/기타술병/17_X002_C209_1130/17_X002_C209_1130_2.json,17_X002_C209_1130_2.jpg,유리병,기타술병,유리병/기타술병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,f542b505bca51ba55701c4f72eb9530afdf5699f,True,
Training,Training/images/유리병/기타술병/17_X003_C053_1106/17_X003_C053_1106_3.jpg,Training/labels/유리병/기타술병/17_X003_C053_1106/17_X003_C053_1106_3.json,17_X003_C053_1106_3.jpg,유리병,기타술병,유리병/기타술병,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,a5923ac9fb5d2f6b37ef251be1182837e2de4193,True,
Training,Training/images/유리병/기타술병/17_X005_C014_1119/17_X005_C014_1119_0.jpg,Training/labels/유리병/기타술병/17_X005_C014_1119/17_X005_C014_1119_0.json,17_X005_C014_1119_0.jpg,유리병,기타술병,유리병/기타술병,2221,1080,2221,1080,True,실외,주간,1,1,1,True,0,3b9bb09f15e28c9d7c3b2698436f2d37786a6608,True,
Training,Training/images/유리병/기타술병/17_X006_C320_1105/17_X006_C320_1105_2.jpg,Training/labels/유리병/기타술병/17_X006_C320_1105/17_X006_C320_1105_2.json,17_X006_C320_1105_2.jpg,유리병,기타술병,유리병/기타술병,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,db9df61b811c5a6a66bc0463e741b678a8a588c4,True,
Training,Training/images/유리병/기타술병/17_X007_C012_1110/17_X007_C012_1110_0.jpg,Training/labels/유리병/기타술병/17_X007_C012_1110/17_X007_C012_1110_0.json,17_X007_C012_1110_0.jpg,유리병,기타술병,유리병/기타술병,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,b18f75f9f0df5b2bd15f944967d9c727157de317,True,
